r_def,loc,mun,est,est_d,ageb,t_loc,cd_a,ent,con,upm,d_sem,n_pro_viv,v_sel,n_hog,h_mud,n_ent,per,n_ren,c_res,par_c,sex,eda,nac_dia,nac_mes,nac_anio,l_nac_c,cs_p12,cs_p13_1,cs_p13_2,cs_p14_c,cs_p15,cs_p16,cs_p17,n_hij,e_con,cs_ad_mot,cs_p20_des,cs_ad_des,cs_nr_mot,cs_p22_des,cs_nr_ori,ur,zona,salario,fac,clase1,clase2,clase3,pos_ocu,seg_soc,rama,c_ocu11c,ing7c,dur9c,emple7c,medica5c,buscar5c,rama_est1,rama_est2,dur_est,ambito1,ambito2,tue1,tue2,tue3,busqueda,d_ant_lab,d_cexp_est,dur_des,sub_o,s_clasifi,remune2c,pre_asa,tip_con,dispo,nodispo,c_inac5c,pnea_est,niv_ins,eda5c,eda7c,eda12c,eda19c,hij5c,domestico,anios_esc,hrsocup,ingocup,ing_x_hrs,tpg_p8a,tcco,cp_anoc,imssissste,ma48me1sm,p14apoyos,scian,t_tra,emp_ppal,tue_ppal,trans_ppal,mh_fil2,mh_col,sec_ins
0,1,58,20,199,0,1,1,15,40105,1512661,304,95,3,1,0,5,219,1,1,101,2,56,99,99,1963,9,1,7,6,5712,3,1,2,2,6, , , , , , ,1,2,3080,1604,1,1,1,1,1,4,1,7,6,6,3,4,3,9,4,2,6,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,5,9,14,2,3,18,42,0,0,0,0,0,1,0,0,16,1,2,2,0,3,2,7
0,1,58,20,199,0,1,1,15,40105,1512661,304,95,3,1,0,5,219,2,1,301,2,16,99,99,2003,30,1,3,2, , , ,1,0,6, , , , , , ,1,2,3080,1604,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,1,1,1,6,1,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,58,20,199,0,1,1,15,40105,1512661,304,95,3,1,0,5,219,3,1,301,2,10,99,99,2009,15,1,2,2, , , ,1, , , , , , , , ,1,2,3080,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,58,20,199,0,1,1,15,40105,1512661,304,35,5,1,0,5,219,1,1,101,1,54,2,2,1965,8,1,4,3, , , ,2, ,2, , , , , , ,1,2,3080,1604,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,2,4,3,5,8,13,0,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,58,20,199,0,1,1,15,40105,1512661,304,35,5,1,0,5,219,2,1,301,1,25,15,5,1993,8,1,4,2, , , ,2, ,6, , , , , , ,1,2,3080,1604,1,1,1,3,2,4,5,1,8,1,1,4,3,10,5,2,2,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,3,2,2,3,8,0,3,11,60,0,0,0,2,0,4,0,0,19,1,1,1,0,1,7,8
0,1,92,30,203,0,2,1,15,40106,1522555,304,81,1,1,0,5,219,1,1,101,2,49,20,1,1970,30,1,3,3, , , ,2,3,2, , , , , , ,1,2,3080,1528,1,1,1,3,2,3,6,1,3,1,1,4,3,5,3,2,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,12,3,3,9,16,1505,21.875,0,0,1,4,0,0,7,1,1,1,0,1,7,8
0,1,92,30,203,0,2,1,15,40106,1522555,304,81,1,1,0,5,219,2,1,301,2,13,4,4,2006,30,1,2,5, , , ,1,0,6, , , , , , ,1,2,3080,1528,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,5,1,8,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,92,30,203,0,2,1,15,40106,1522555,304,81,1,1,0,5,219,3,1,301,2,33,31,10,1985,30,1,7,3,5335,3,1,2,1,6, , , , , , ,1,2,3080,1528,1,1,1,1,2,4,4,2,4,2,1,4,3,9,3,2,3,1,2,0,2,0,0,0,0,0,1,2,3,0,0,0,0,4,2,3,4,9,2,3,15,32,0,0,0,0,0,4,0,0,16,1,1,2,0,3,1,4
0,1,92,30,203,0,2,1,15,40106,1522555,304,81,1,1,0,5,219,4,1,409,2,1,11,7,2017,15, , , , , , , , , , , , , , , ,1,2,3080,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,92,30,203,0,2,1,15,40106,1522555,304,40,2,1,0,5,219,1,1,101,2,41,24,11,1977,15,1,8,2,7713, ,1,2,0,1, , , , , , ,1,2,3080,1528,1,1,3,1,1,4,2,7,1,6,3,4,3,9,1,2,6,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,4,6,11,1,3,18,0,0,0,0,0,0,2,0,0,15,2,2,2,0,3,2,7
0,1,92,30,203,0,2,1,15,40106,1522555,304,40,2,1,0,5,219,2,1,201,1,39,19,1,1980,9,1,7,4,5212,3,1,1, ,1, , , , , , ,1,2,3080,1528,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,4,2,3,5,10,0,8,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,92,30,203,0,2,1,15,40106,1522555,304,21,4,1,0,5,219,1,1,101,1,77,7,11,1941,15,1,2,6, , , ,2, ,4, , , , , , ,1,2,3080,1528,1,1,1,1,2,3,5,1,6,2,1,4,3,5,4,2,3,1,2,0,2,0,0,0,0,0,1,2,5,0,0,0,0,2,4,6,11,18,0,3,6,40,2150,12.5,0,2,0,4,0,0,7,1,1,2,0,3,1,4
0,1,92,30,203,0,2,1,15,40106,1522555,304,69,5,1,0,5,219,2,1,301,2,14,6,7,2004,9,1,3,1, , , ,1,0,6, , , , , , ,1,2,3080,1528,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,1,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,39,40,204,0,2,1,15,40107,1520781,304,29,1,1,1,5,219,1,1,101,1,40,27,10,1978,9,1,4,1, , , ,2, ,5, , , , , , ,1,2,3080,3507,1,1,1,1,1,4,4,3,6,6,3,4,3,8,4,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,3,2,4,6,11,0,3,10,45,0,0,0,0,0,1,0,0,14,1,2,2,0,3,2,2
0,3,39,40,204,0,2,1,15,40107,1520781,304,29,1,1,1,5,219,2,1,201,2,38,24,4,1981,16,1,3,3, , , ,2,2,5, , , , , , ,1,2,3080,3507,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,2,3,5,10,2,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,39,40,204,0,2,1,15,40107,1520781,304,29,1,1,1,5,219,3,1,301,1,13,3,4,2006,15,1,2,6, , , ,1, ,6, , , , , , ,1,2,3080,3507,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,0,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,39,40,204,0,2,1,15,40107,1520781,304,29,1,1,1,5,219,4,1,301,2,10,1,9,2008,15,1,2,4, , , ,1, , , , , , , , ,1,2,3080,3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,39,40,204,0,2,1,15,40107,1520781,304,29,1,1,1,5,219,5,1,418,2,41,17,4,1978,16,1,3,3, , , ,2,1,5, , , , , , ,1,2,3080,3507,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,2,4,6,11,2,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,39,40,204,0,2,1,15,40107,1520781,304,29,1,1,1,5,219,6,1,419,1,48,28,10,1970,9,1,3,3, , , ,2, ,5, , , , , , ,1,2,3080,3507,1,1,1,1,1,1,5,3,4,5,3,4,2,4,3,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,3,3,4,7,12,0,4,9,33,7500,52.85412,0,0,0,1,0,0,4,1,2,2,0,3,2,2
0,3,39,40,204,0,2,1,15,40107,1520781,304,29,1,1,1,5,219,7,1,413,2,20,16,12,1998,9,1,4,3, , , ,2,0,6, , , , , , ,1,2,3080,3507,1,1,1,1,1,3,6,2,7,6,3,4,3,5,5,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,1,2,2,7,1,3,12,54,4000,17.22653,0,3,0,1,0,0,7,1,2,2,0,3,2,2
0,3,39,40,204,0,2,1,15,40107,1520781,304,103,3,1,0,5,219,1,1,101,2,55,20,6,1963,16,1,6,3,2814,2,1,2,3,6, , , , , , ,1,2,3080,3507,1,1,1,3,2,3,6,1,2,1,1,4,3,5,2,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,9,14,3,3,12,12,3000,58.13953,0,0,1,4,0,0,7,1,1,1,0,1,7,8
0,3,39,40,204,0,2,1,15,40107,1520781,304,103,3,1,0,5,219,2,1,301,1,30,14,3,1989,9,1,3,3, , , ,2, ,6, , , , , , ,1,2,3080,3507,1,1,1,1,2,3,5,3,3,4,4,4,3,5,3,2,4,1,2,0,2,0,0,0,0,0,1,1,5,0,0,0,0,3,2,3,4,9,0,3,9,24,8600,83.33333,0,0,0,4,0,0,7,1,1,2,0,3,1,4
0,3,39,40,204,0,2,1,15,40107,1520781,304,103,3,1,0,5,219,3,1,301,1,17,25,10,2001,15,1,4,1, , , ,1, ,6, , , , , , ,1,2,3080,3507,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,0,7,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40108,1505289,404,29,2,1,0,4,219,1,1,101,1,56,99,99,1963,15,1,2,6, , , ,2, ,5, , , , , , ,1,2,3080,1783,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,3,5,9,14,0,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40108,1505289,404,29,2,1,0,4,219,2,1,201,2,53,99,99,1966,15,1,2,6, , , ,2,3,5, , , , , , ,1,2,3080,1783,1,1,1,3,2,3,6,1,2,1,1,4,3,5,2,2,2,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,2,3,5,8,13,3,3,6,8,1290,37.5,0,0,1,4,0,0,7,1,1,1,0,1,7,8
0,1,33,20,199,0,1,1,15,40108,1505289,404,29,2,2,0,4,219,1,1,101,1,28,20,9,1990,15,1,3,3, , , ,2, ,1, , , , , , ,1,2,3080,1783,1,1,1,1,2,4,7,1,8,2,1,4,3,7,5,2,2,3,5,0,2,0,0,0,0,0,2,2,5,0,0,0,0,3,2,2,3,8,0,3,9,60,2870,11.12403,0,2,0,4,1,0,8,1,1,1,0,1,3,8
0,1,33,20,199,0,1,1,15,40108,1505289,404,29,2,2,0,4,219,2,1,201,2,25,27,11,1993,15,1,3,3, , , ,2,1,1, , , , , , ,1,2,3080,1783,1,1,1,3,2,3,6,1,2,1,1,4,3,5,2,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,8,2,3,9,3,344,26.66667,0,0,1,4,0,0,7,1,1,1,0,1,7,8
0,1,33,20,199,0,1,1,15,40108,1505289,404,29,2,2,0,4,219,3,1,301,2,9,25,12,2009,15,1,2,3, , , ,1, , , , , , , , ,1,2,3080,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40108,1505289,404,38,3,1,0,4,219,1,1,101,1,58,99,99,1961,9,1,4,3, , , ,2, ,5, , , , , , ,1,2,3080,1783,1,1,1,3,2,3,6,1,8,2,1,4,3,5,5,2,3,1,2,0,2,0,0,0,1,2,0,0,0,0,0,0,0,4,3,5,9,14,0,4,12,63,1054,3.89073,0,2,1,4,1,0,7,1,2,2,0,3,8,4
0,1,33,20,199,0,1,1,15,40108,1505289,404,38,3,1,0,4,219,2,1,201,2,58,99,99,1961,9,1,4,3, , , ,2,3,5, , , , , , ,1,2,3080,1783,1,1,1,3,2,3,6,1,4,2,1,4,3,5,3,2,3,1,2,0,2,0,0,0,1,2,0,0,0,0,0,0,0,4,3,5,9,14,3,3,12,28,1054,8.75415,0,0,1,4,0,0,7,1,2,2,0,3,8,4
0,1,33,20,199,0,1,1,15,40108,1505289,404,55,4,1,0,4,219,1,1,101,1,51,17,3,1968,9,1,2,6, , , ,2, ,6, , , , , , ,1,2,3080,1783,1,1,1,2,2,3,6,1,4,2,1,4,3,5,3,2,2,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,2,3,5,8,13,0,3,6,30,0,0,0,0,0,4,0,0,7,1,1,1,0,1,5,8
0,1,33,20,199,0,1,1,15,40108,1505289,404,74,5,1,0,4,219,1,1,101,1,65,5,6,1953,9,1,7,4,5514,3,1,2, ,5, , , , , , ,1,2,3080,1783,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,6,11,16,0,6,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40108,1505289,404,74,5,1,0,4,219,2,1,201,2,65,23,7,1953,16,1,2,6, , , ,2,3,5, , , , , , ,1,2,3080,1783,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,4,6,11,16,3,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40108,1505289,404,74,5,1,0,4,219,3,1,301,1,23,15,12,1995,15,1,7,4,5332,3,1,2, ,6, , , , , , ,1,2,3080,1783,1,1,1,1,2,4,1,1,3,3,1,4,3,8,3,2,4,1,2,0,2,0,0,0,0,0,1,2,5,0,0,0,0,4,1,2,2,7,0,4,16,24,3000,29.06977,0,0,0,4,0,0,12,1,1,2,0,3,1,4
0,1,33,20,199,0,1,1,15,40108,1505289,404,74,5,1,0,4,219,4,1,301,1,37,25,3,1982,15,1,4,3, , , ,2, ,1, , , , , , ,1,2,3080,1783,1,1,1,1,1,3,6,2,3,3,3,4,3,5,3,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,5,10,0,3,12,24,5000,48.44961,0,0,0,1,0,0,7,1,2,2,0,3,2,2
0,1,33,20,199,0,1,1,15,40108,1505289,404,74,5,1,0,4,219,5,1,417,2,35,5,9,1983,15,1,4,3, , , ,2,0,1, , , , , , ,1,2,3080,1783,1,1,1,1,1,3,4,3,3,4,3,4,3,5,3,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,5,10,1,3,12,24,8000,77.51938,0,0,0,1,0,0,6,1,2,2,0,3,2,2
0,1,33,20,199,0,1,1,15,40109,1505464,404,25,1,1,0,4,219,1,1,101,1,61,18,1,1958,13,1,3,3, , , ,2, ,5, , , , , , ,1,2,3080,1452,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,3,3,6,10,15,0,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40109,1505464,404,25,1,1,0,4,219,2,1,201,2,59,8,4,1960,9,1,2,6, , , ,2,3,5, , , , , , ,1,2,3080,1452,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,3,5,9,14,3,9,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40109,1505464,404,25,1,1,0,4,219,4,3,301,2,32,18,1,1987,15,1,2,6, , , ,2,0,6, , , ,9, , ,1,2,3080,1452,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,2,3,4,9,1,9,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40109,1505464,404,67,3,1,0,4,219,1,1,101,1,56,4,4,1963,9,1,3,3, , , ,2, ,5, , , , , , ,1,2,3080,1452,1,1,1,3,2,4,7,3,6,1,1,4,3,7,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,9,14,0,4,9,45,6450,33.33333,0,0,1,4,0,0,8,1,1,1,0,1,7,8
0,1,33,20,199,0,1,1,15,40109,1505464,404,67,3,1,0,4,219,2,1,201,2,56,4,2,1963,9,1,3,3, , , ,2,3,5, , , , , , ,1,2,3080,1452,1,1,4,1,2,4,4,7,1,3,1,4,3,10,1,2,4,1,2,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,3,5,9,14,3,3,9,0,0,0,0,0,0,4,0,0,19,1,1,2,0,3,1,4
0,1,33,20,199,0,1,1,15,40109,1505464,404,67,3,1,0,4,219,3,1,301,1,20,14,3,1999,9,1,4,3, , , ,1, ,6, , , , , , ,1,2,3080,1452,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,0,7,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40109,1505464,404,101,4,1,0,4,219,2,1,201,2,45,13,9,1973,9,1,4,3, , , ,2,4,1, , , , , , ,1,2,3080,1452,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,3,4,7,12,3,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40109,1505464,404,101,4,1,0,4,219,3,1,301,1,21,8,3,1998,9,1,7,2,5334,3,2,1, ,6, , , , , , ,1,2,3080,1452,1,1,1,1,2,4,8,3,4,4,1,2,3,6,3,2,4,1,2,0,2,0,0,0,1,5,2,2,5,0,0,0,0,4,1,2,2,7,0,3,14,30,7740,60,1,1,0,4,0,0,18,1,1,2,0,3,3,4
0,1,33,20,199,0,1,1,15,40109,1505464,404,101,4,1,0,4,219,6,1,301,2,1,14,7,2017,15, , , , , , , , , , , , , , , ,1,2,3080,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40109,1505464,404,140,5,1,0,4,219,1,1,101,1,35,18,9,1983,9,1,4,2, , , ,2, ,5, , , , , , ,1,2,3080,1452,1,1,1,1,1,2,7,2,3,3,3,3,2,3,3,2,3,1,1,0,2,0,0,0,1,2,1,1,3,0,0,0,0,3,2,3,5,10,0,3,11,24,5000,48.44961,1,0,0,1,0,0,5,1,2,2,0,3,2,2
0,1,33,20,199,0,1,1,15,40109,1505464,404,140,5,1,0,4,219,2,1,201,2,34,22,12,1984,9,1,4,2, , , ,2,3,5, , , , , , ,1,2,3080,1452,1,1,1,4,2,3,6,6,2,2,1,4,3,5,2,2,3,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,3,2,3,4,9,3,3,11,5,0,0,0,0,0,4,0,0,7,1,1,1,0,1,9,8
0,1,33,20,199,0,1,1,15,40109,1505464,404,140,5,1,0,4,219,3,1,301,1,15,12,3,2004,15,1,3,2, , , ,1, ,6, , , , , , ,1,2,3080,1452,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,1,1,1,6,0,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40109,1505464,404,140,5,1,0,4,219,4,1,301,2,10,22,7,2008,15,1,2,4, , , ,1, , , , , , , , ,1,2,3080,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,33,20,199,0,1,1,15,40109,1505464,404,140,5,1,0,4,219,5,1,301,1,1,13,9,2017,15, , , , , , , , , , , , , , , ,1,2,3080,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,39,20,199,0,1,1,15,40110,1507902,404,27,1,1,0,4,219,1,1,101,1,57,18,11,1961,15,1,4,3, , , ,2, ,1, , , , , , ,1,2,3080,1860,1,1,1,3,2,2,5,1,3,1,1,4,2,3,3,2,2,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,4,3,5,9,14,0,3,12,20,0,0,0,0,1,4,0,0,5,1,1,1,0,1,7,8
0,1,39,20,199,0,1,1,15,40110,1507902,404,27,1,1,0,4,219,2,1,201,2,54,6,6,1964,9,1,3,3, , , ,2,4,1, , , , , , ,1,2,3080,1860,1,1,1,3,2,4,6,2,3,2,1,4,3,6,3,2,2,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,3,3,5,8,13,3,3,9,24,5160,50,0,0,1,4,0,0,18,1,1,1,0,1,7,8
0,1,39,20,199,0,1,1,15,40110,1507902,404,27,1,1,0,4,219,4,1,301,2,24,27,8,1994,15,1,7,3,5342,3,1,1,0,6, , , , , , ,1,2,3080,1860,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,4,1,2,2,7,1,7,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,39,20,199,0,1,1,15,40110,1507902,404,27,1,1,0,4,219,5,1,401,2,80,13,2,1939,9,1,0,0, , , ,2,1,4, , , , , , ,1,2,3080,1860,1,1,1,3,2,3,6,1,2,1,1,4,3,5,2,2,2,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,1,4,6,11,18,2,3,0,3,2580,200,0,0,1,4,0,0,7,1,1,1,0,1,7,8
0,1,39,20,199,0,1,1,15,40110,1507902,404,135,2,1,0,4,219,1,1,101,2,74,28,11,1944,9,1,2,6, , , ,2,11,4, , , , , , ,1,2,3080,1860,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,4,6,11,17,4,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,39,20,199,0,1,1,15,40110,1507902,404,80,3,1,0,4,219,1,1,101,2,48,21,10,1970,15,1,2,6, , , ,2,5,4, , , , , , ,1,2,3080,1860,1,1,1,3,2,3,6,3,4,1,1,4,3,5,3,2,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,7,12,3,3,6,27,7740,66.66667,0,0,1,4,0,0,6,1,1,1,0,1,7,8
0,1,39,20,199,0,1,1,15,40110,1507902,404,80,3,1,0,4,219,2,1,301,1,29,13,1,1990,9,1,4,3, , , ,2, ,6, , , , , , ,1,2,3080,1860,1,1,1,3,2,3,6,3,5,1,1,4,3,5,4,2,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,8,0,4,12,36,7740,50,0,0,1,4,0,0,6,1,1,1,0,1,7,8
0,1,39,20,199,0,1,1,15,40110,1507902,404,80,3,1,0,4,219,4,1,301,1,17,26,11,2001,9,1,4,1, , , ,1, ,6, , , , , , ,1,2,3080,1860,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,3,1,1,1,6,0,7,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,39,20,199,0,1,1,15,40110,1507902,404,96,4,1,0,4,219,1,1,101,1,47,15,7,1971,9,1,6,3,2515,2,1,2, ,6, , , , , , ,1,2,3080,1860,1,1,1,3,2,4,5,4,2,1,1,4,3,10,2,2,2,1,2,0,2,0,0,0,1,2,0,0,0,0,0,0,0,3,3,4,7,12,0,5,12,2,12900,1500,0,0,1,4,0,0,19,1,2,2,0,3,8,4
0,1,39,20,199,0,1,1,15,40110,1507902,404,96,4,1,0,4,219,2,1,301,2,22,30,7,1996,9,1,7,1,5712,3,2,1,0,6, , , , , , ,1,2,3080,1860,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,4,1,2,2,7,1,7,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,39,20,199,0,1,1,15,40110,1507902,404,96,4,1,0,4,219,3,1,301,1,20,19,2,1999,9,1,4,3, , , ,1, ,6, , , , , , ,1,2,3080,1860,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,4,1,2,2,7,0,7,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,39,20,199,0,1,1,15,40110,1507902,404,148,5,1,0,4,219,1,1,101,1,53,10,10,1965,15,1,2,3, , , ,2, ,5, , , , , , ,1,2,3080,1860,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,3,5,8,13,0,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,39,20,199,0,1,1,15,40110,1507902,404,148,5,1,0,4,219,2,1,201,2,50,8,9,1968,15,1,2,3, , , ,2,4,5, , , , , , ,1,2,3080,1860,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,1,3,5,8,13,3,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,58,30,200,0,1,1,15,40111,1510540,404,10,1,1,0,4,219,1,1,101,2,65,23,5,1953,16,1,3,3, , , ,2,6,4, , , , , , ,1,2,3080,2207,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,4,6,11,16,4,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
